_runtime,_step,_timestamp,train_acc,train_loss,val_acc,val_loss,t,lr,opt,dropout,momentum,patience,batch_size,hidden_dim,num_epochs,num_layers,weight_Clip,name,_wandb,acc_cis_test,acc_trans_test,loss_cis_test,loss_trans_test
1236,25,1737440739,65.62815245203943,1.2145950822640728,61.91030383640218,1.2891922962816456,0.1,0.022389434518549634,sgd,0.2502291736737444,0.9158929847003496,10,153,646,105,5,0.6015969224469044,astral-sweep-55,,,,,
2046,48,1737439497,65.59914448134181,3.517676686405767,63.68510744419967,3.525945925245098,1.0,0.09974599409938124,sgd,0.1333824658096091,0.9816936260170642,10,238,1967,120,3,0.6887177202487245,autumn-sweep-54,{'runtime': 2044},29.310344827586203,17.977790765634133,2.6834161931818183,2.7293565538194446
2171,48,1737437446,65.32421819189422,1.273648696184885,63.73498482896214,1.3282249937666224,0.1,0.0515505667405209,sgd,0.4715836117363357,0.9415788942562248,10,64,1057,71,1,0.6049903887966084,whole-sweep-53,{'runtime': 2169},32.90421455938697,23.41905318527177,2.2239679074754903,2.523204291044776
760,12,1737435269,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.05269349372292004,sgd,0.25529868958657,0.8012245636057692,10,22,1621,9,2,0.7048984306316644,fancy-sweep-52,{'runtime': 758},0.03065134099616858,0.08182349503214494,NaN,NaN
613,12,1737434504,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.07283025335830078,sgd,0.39131997922709494,0.9070952641910818,10,151,1053,171,5,0.7348721756673248,rosy-sweep-51,{'runtime': 611},0.03065134099616858,0.08182349503214494,NaN,NaN
574,12,1737433884,36.26429291989038,2.5587256420617814,29.74354711334636,2.6702720905172415,0.1,0.09778787510934324,sgd,0.2333587878134702,0.9633508367465348,10,166,992,132,5,0.6613020929707112,pious-sweep-50,{'runtime': 573},9.348659003831418,8.988895382817066,2.7595431170886076,3.0229116586538463
4671,86,1737433302,67.47037506873157,3.592950236421842,65.95037200216134,3.5960010593220337,1.0,0.0721570297980103,sgd,0.4146006458445302,0.9161111761001922,10,68,567,173,6,0.7759390459309367,laced-sweep-49,{'runtime': 4669},41.73946360153257,28.784336645236703,2.6819254557291665,2.706697978670635
567,12,1737428627,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.03162782434148289,sgd,0.1656516118179333,0.8031810794850054,10,233,693,113,2,0.40163833008831423,clear-sweep-48,{'runtime': 566},0.03065134099616858,0.08182349503214494,NaN,NaN
564,12,1737428054,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.028212386886262743,sgd,0.2947003859169562,0.9530258994544136,10,193,1863,106,2,0.7004320958376243,driven-sweep-47,{'runtime': 563},0.03065134099616858,0.08182349503214494,NaN,NaN
1348,26,1737427483,65.19909425858657,3.46538161775687,63.13229976308242,3.472454781518625,1.0,0.07584450169746988,sgd,0.15814447226540507,0.9596475309824568,10,69,1502,33,3,0.6683855555270475,northern-sweep-46,{'runtime': 1346},32.927203065134094,22.694330800701344,2.6628803453947367,2.7137254284274195
558,12,1737426131,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.05708213470122665,sgd,0.2233363294749049,0.9820108671666355,10,217,676,42,6,0.7328628830544784,lilac-sweep-45,{'runtime': 556},0.03065134099616858,0.08182349503214494,NaN,NaN
595,12,1737425568,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.05172821672552519,sgd,0.45404867642328595,0.8245252686227494,10,124,1145,37,1,0.7365052667245336,efficient-sweep-44,{'runtime': 593},0.03065134099616858,0.08182349503214494,NaN,NaN
