_runtime,_step,_timestamp,train_acc,train_loss,val_acc,val_loss,t,lr,opt,dropout,momentum,patience,batch_size,hidden_dim,num_epochs,num_layers,weight_Clip,name,_wandb,acc_cis_test,acc_trans_test,loss_cis_test,loss_trans_test
503,7,1737440692,66.25074143507193,1.1874165482954546,62.35504385053411,1.3187088431265586,0.1,0.030368492114748805,sgd,0.28207437469596186,0.9244657545353618,10,60,1477,144,4,0.5524496372603462,volcanic-sweep-39,,,,,
902,12,1737440185,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.09131849238020452,sgd,0.3627472670771409,0.8494072089197656,10,38,1859,146,7,0.5197046461467836,stellar-sweep-38,{'runtime': 899},0.03065134099616858,0.08182349503214494,NaN,NaN
629,12,1737439274,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.00447100560127488,sgd,0.2278535191836012,0.9196020249736034,10,55,1103,134,2,0.46798952680630845,lunar-sweep-37,{'runtime': 627},0.03065134099616858,0.08182349503214494,NaN,NaN
583,12,1737438636,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.07535086072122611,sgd,0.4506339869337296,0.8846764876684585,10,193,1929,105,3,0.6104182822911167,valiant-sweep-36,{'runtime': 582},0.03065134099616858,0.08182349503214494,NaN,NaN
5729,104,1737438049,67.6855535976378,3.4808839526712583,65.84646078390624,3.48857421875,1.0,0.08448711694510025,sgd,0.4302452411135299,0.8212012720839278,10,86,538,112,7,0.6884676560329221,azure-sweep-35,{'runtime': 5727},32.513409961685824,20.49094097019287,2.6895687705592106,2.745652088567839
915,20,1737432315,63.633096795701626,1.4196328866554997,61.95186832370423,1.4957751921791445,0.1,0.001243594983835905,sgd,0.17182198301676746,0.9478930477889596,10,129,2024,10,1,0.6526953820143332,summer-sweep-34,{'runtime': 912},30.32183908045977,22.478082992402104,2.408059512867647,2.6783364661654137
2519,12,1737431388,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.03726140215149206,sgd,0.4979631429330452,0.9407202080216922,10,5,1828,163,5,0.7441260846481181,lemon-sweep-33,{'runtime': 2517},0.03065134099616858,0.08182349503214494,NaN,NaN
3467,78,1737428860,64.60378142710556,1.2502228439080278,63.08657882705017,1.3171608664772727,0.1,0.05159459185039553,sgd,0.14724928521141192,0.9707083870300672,10,146,1776,53,4,0.6030520792335667,serene-sweep-32,{'runtime': 3465},50.22988505747127,37.11279953243717,1.9005967881944448,2.1947911149364407
1972,46,1737425383,66.11565954167406,3.4196151683478737,64.18388129182426,3.4251912434895835,1.0,0.012629527598442035,sgd,0.26395053033912264,0.8535391787668541,10,252,1929,161,5,0.6406948305568014,autumn-sweep-31,{'runtime': 1970},33.877394636015325,23.63530099357101,2.6326622596153846,2.6506204044117645
2672,64,1737423397,67.12098055600055,1.78716796875,65.4806932956482,1.830681818181818,0.1,0.0016705914362816988,sgd,0.4189272286304324,0.9377963828608278,10,220,1794,54,4,0.7725213860524413,dashing-sweep-30,{'runtime': 2670},32.47509578544061,20.75394506136762,2.399055989583333,2.597180488782051
644,12,1737420712,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.07257318098547762,sgd,0.29606282940128636,0.9367643064904558,10,121,710,133,5,0.7200486687600315,chocolate-sweep-29,{'runtime': 643},0.03065134099616858,0.08182349503214494,NaN,NaN
3344,64,1737420063,66.79583151131527,3.2543317426898084,65.16064674342242,3.269857838114754,1.0,0.09242203111960212,sgd,0.48822705222933216,0.8904400153732297,10,79,1280,144,6,0.5543505498130302,silvery-sweep-28,{'runtime': 3342},33.73946360153256,21.89362945645821,2.6207760730421685,2.6926393289170507
4431,80,1737416715,68.69736893376225,1.7710696022727273,67.41344195519349,1.8002512134598605,0.1,0.027114064404788946,sgd,0.33740069018057617,0.9175576316040552,10,42,1339,127,3,0.7761543961064624,gentle-sweep-27,{'runtime': 4429},46.015325670498086,32.19754529514904,2.066346588625402,2.427511776194853
1302,24,1737412276,65.33677388070363,3.173876421290845,63.435720520387385,3.1926972987288136,1.0,0.005938673346191981,sgd,0.1944823178458598,0.9883809685360196,10,68,1779,51,3,0.4989839089934351,fresh-sweep-26,{'runtime': 1300},41.04980842911877,32.068965517241374,2.491058349609375,2.544766865079365
891,16,1737410970,63.691112737096866,3.3570466076862973,62.46311151751943,3.363210395307571,1.0,0.0803661132684706,sgd,0.42220557778377255,0.9754634652151424,10,38,602,8,2,0.5929653050304126,likely-sweep-25,{'runtime': 880},35.40996168582375,28.293395675043836,2.61412722565407,2.6433359894678494
