_runtime,_step,_timestamp,train_acc,train_loss,val_acc,val_loss,t,lr,opt,dropout,momentum,patience,batch_size,hidden_dim,num_epochs,num_layers,weight_Clip,name,_wandb,acc_cis_test,acc_trans_test,loss_cis_test,loss_trans_test
1293,25,1737440722,63.970368574409775,3.6010396791232315,62.04331019576873,3.6035435267857143,1.0,0.05922661556219924,sgd,0.46644164841587366,0.941385774534079,10,43,697,22,1,0.7667859723956546,good-sweep-43,,,,,
608,12,1737439425,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.045010288548253445,sgd,0.12604817922179745,0.9029426782162022,10,191,1788,174,7,0.45493893815754327,vivid-sweep-42,{'runtime': 606},0.03065134099616858,0.08182349503214494,NaN,NaN
1404,28,1737438812,65.31469318659052,3.4206979755178906,63.08242237831997,3.432874548736462,1.0,0.07060711523484713,sgd,0.10953805216530432,0.8004822213872081,10,87,1162,85,4,0.6397154474337141,dashing-sweep-41,{'runtime': 1402},23.78544061302682,21.537112799532437,2.689114583333333,2.690761817893401
570,12,1737437394,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.09448594325333454,sgd,0.11096606593657934,0.8868712242067238,10,178,1905,24,1,0.7238885121653571,neat-sweep-40,{'runtime': 568},0.03065134099616858,0.08182349503214494,NaN,NaN
2187,50,1737436819,66.11392772252793,3.485834339774557,64.8031921526248,3.493134014423077,1.0,0.057248641927207536,sgd,0.20694725385711848,0.9776263386414576,10,186,1158,114,3,0.6808708305008395,jumping-sweep-39,{'runtime': 2186},39.37931034482759,29.08240794856809,2.6292913732394365,2.6618970788043477
583,12,1737434627,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.06368871041114545,sgd,0.3672825517406651,0.9280013377491064,10,217,1142,66,4,0.6155331744156487,wild-sweep-38,{'runtime': 581},0.03065134099616858,0.08182349503214494,NaN,NaN
2331,52,1737434039,66.23861870104905,3.370134846858047,64.05503138118792,3.383856411637931,1.0,0.005534811326395484,sgd,0.27154681223097044,0.952599870889586,10,209,1668,64,7,0.6185123012878658,breezy-sweep-37,{'runtime': 2330},37.84674329501916,24.99707773232028,2.626829117063492,2.682950647865854
1735,38,1737431703,64.46090634755012,3.5139640090811968,61.55700569433476,3.527941645408163,1.0,0.04884739284056844,sgd,0.3671038059343823,0.9689784492988708,10,247,638,196,7,0.6832881631382799,peachy-sweep-36,{'runtime': 1733},38.95785440613027,26.72121566335476,2.652380601415094,2.6989676339285715
2533,58,1737429964,66.08015724917847,3.42516015625,64.42495531817615,3.433046377388535,1.0,0.050551827590728474,sgd,0.49877378769883074,0.8917426886162503,10,154,927,61,3,0.6475588742425431,stoic-sweep-35,{'runtime': 2530},30.896551724137932,18.784336645236703,2.6545496323529414,2.7250453404017856
3017,66,1737427427,66.9400054552303,3.135585423519737,65.72176732200008,3.15056259827044,1.0,0.08933329965022391,sgd,0.2025717306461194,0.927156914649046,10,152,1947,113,5,0.4243614220713215,polished-sweep-34,{'runtime': 3016},34.95785440613027,23.378141437755698,2.569494912790698,2.635543418141593
2178,48,1737424403,65.3579886652437,3.5726119458865813,62.86213059561911,3.577656648596939,1.0,0.026701219558127456,sgd,0.44889603275563605,0.914261707128904,10,123,1522,192,2,0.7419806184220419,curious-sweep-33,{'runtime': 2176},28.000000000000004,24.02104032729398,2.699565566588785,2.7070870535714286
1900,42,1737422219,63.51013763632663,3.4541331266962745,61.32008811671308,3.464677526595745,1.0,0.02834309054272424,sgd,0.24780955565265203,0.8536644068220356,10,57,1937,108,1,0.6514534056629433,driven-sweep-32,{'runtime': 1898},30.973180076628353,22.735242548217418,2.6438062909388647,2.66554843230897
1059,24,1737420315,38.106948491369046,2.459710673391494,32.00881167130804,2.5625,0.1,0.06658251048369339,sgd,0.1070512796345195,0.9428679813781452,10,252,1160,33,5,0.6306718903885544,crimson-sweep-31,{'runtime': 1057},9.455938697318008,8.684979544126243,2.6923452524038463,2.9670266544117645
4378,98,1737419251,68.03148447207658,1.1498802970022206,66.10416060517893,1.2201698249113475,0.1,0.07475737621809403,sgd,0.2838386663103054,0.8103792752549288,10,171,755,152,6,0.6205239608615148,young-sweep-30,{'runtime': 4377},34.513409961685824,22.21507890122735,2.299398843344156,2.8259591584158414
5819,94,1737414867,69.0922236990791,3.587971398540114,67.65451598154537,3.5933141237223167,1.0,0.07292859760239988,sgd,0.1484545458745904,0.8687783588912487,10,41,1450,134,6,0.7745136814890712,zany-sweep-29,{'runtime': 5817},40.71264367816092,29.90064289888954,2.686361187304075,2.7067695873205744
631,12,1737409044,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.08582622563971429,sgd,0.4497429792481804,0.9841322262511936,10,95,1421,127,7,0.6631949614322439,expert-sweep-28,{'runtime': 629},0.03065134099616858,0.08182349503214494,NaN,NaN
583,12,1737408408,59.252893220361,1.8510464449541284,52.741177937570136,1.942408511513158,0.1,0.0739075059203428,sgd,0.4453187823468579,0.8989448947106218,10,212,1376,31,6,0.5339044050722874,restful-sweep-27,{'runtime': 581},35.37931034482759,25.87375803623612,2.073572958669355,2.4069492669753085
854,18,1737407820,61.0782306003784,1.774716796875,58.51448522382477,1.848828125,0.1,0.07560250450641134,sgd,0.46447577739057055,0.8900292944040912,10,210,1217,57,7,0.5275279447804118,magic-sweep-26,{'runtime': 852},37.03448275862069,27.200467562828756,2.0707620287698414,2.414777057926829
2287,50,1737406960,66.43561312892095,3.387283335429242,64.79487925516439,3.3990384615384617,1.0,0.015024443373848263,sgd,0.1483266207019882,0.905265226807569,10,155,1450,49,5,0.6173933505786637,vibrant-sweep-25,{'runtime': 2285},32.78927203065134,22.98071303331385,2.6474264705882353,2.6995530686936937
2670,62,1737404665,66.9330781786458,1.7920014294164035,65.4017207697743,1.85275390625,0.1,0.00598360230371402,sgd,0.3378375205429004,0.8969173829964299,10,243,899,112,4,0.770994841818654,fragrant-sweep-24,{'runtime': 2668},41.333333333333336,28.66160140268849,2.1973017939814814,2.569762323943662
1608,38,1737401991,65.93944694355568,1.2136038503339213,63.34843509705308,1.3297964242788465,0.1,0.07888920093375196,sgd,0.3138033072144859,0.8858915590246339,10,233,1980,61,1,0.5694290275602719,fresh-sweep-23,{'runtime': 1606},34.89655172413793,28.947983635300993,2.5297551740679824,2.538112331081081
681,12,1737400377,36.42578505526668,2.560796081677704,29.498316638264267,2.669863943326271,0.1,0.06398782920243969,sgd,0.4907180498549101,0.874477151118157,10,102,609,35,7,0.6675816503511018,breezy-sweep-22,{'runtime': 679},9.486590038314176,8.468731735827003,2.6620941162109375,2.9586356026785716
2593,30,1737399688,68.54496884890311,1.0925503749849064,65.33937403882123,1.1706963568455164,0.1,0.05067445427211553,sgd,0.4354604733876557,0.8466898571726805,10,10,1640,109,2,0.5487490618695959,comic-sweep-21,{'runtime': 2591},48.421455938697314,34.17299824663939,1.820060501975575,2.2660542080654587
5322,72,1737397089,67.92324577544368,3.418880573631027,66.61956024772434,3.427368285767697,1.0,0.0109793188419147,sgd,0.1666141172812277,0.8939499846945587,10,24,2033,136,5,0.6467080166377287,golden-sweep-20,{'runtime': 5319},34.29885057471264,21.90531852717709,2.647891773897059,2.6854564779102383
1561,24,1737391762,52.942577206662314,3.298276633522727,42.32927386840684,3.39702975021815,1.0,0.09026823117282975,sgd,0.3794627739730586,0.9504999033422384,10,42,1429,91,7,0.48226385763378454,stilted-sweep-19,{'runtime': 1559},29.02681992337165,19.859731151373467,2.598089579983923,2.6569584865196076
2173,52,1737390197,66.197055041542,3.5734445946848292,63.73914127769233,3.578742825255102,1.0,0.0803999421041148,sgd,0.37550492260427815,0.9355128087979874,10,247,1041,102,4,0.745522712322256,peachy-sweep-18,{'runtime': 2171},32.42911877394636,21.209818819403857,2.6870946344339623,2.7270926339285713
1373,28,1737388018,64.32885513765797,3.366251829131022,61.36996550147554,3.3792514143318964,1.0,0.006818540819027597,sgd,0.3278983582957103,0.8353792275106378,10,104,650,126,4,0.5961573291396768,crisp-sweep-17,{'runtime': 1372},34.6360153256705,23.86323787258913,2.643461681547619,2.681924715909091
1436,34,1737386641,65.58485697338628,3.4271228534345046,63.676794546739266,3.4321189413265305,1.0,0.07502141887277869,sgd,0.11761709843606966,0.8424290653517278,10,246,1923,195,3,0.6412455773986909,sage-sweep-16,{'runtime': 1434},26.344827586206897,22.618351841028637,2.6858723958333335,2.6972377232142857
1037,22,1737385194,33.49901069831277,3.5762728116925064,25.566316139490414,3.5980920712809916,1.0,0.07574806271028992,sgd,0.12998349354309094,0.9276824782817632,10,199,2046,125,6,0.560865956002391,wild-sweep-15,{'runtime': 1035},4.957854406130268,3.4073641145528932,2.688861268939394,2.737758902616279
2786,64,1737384152,69.60873875941135,1.0257301879084968,66.88557296645746,1.1029876708984374,0.1,0.09186236994117536,sgd,0.32794989042985995,0.8355901923563895,10,151,1098,146,2,0.460535786889194,confused-sweep-14,{'runtime': 2784},40.09195402298851,29.579193454120396,2.2116558908045976,2.6260193941885963
641,12,1737381361,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.05512864053039316,sgd,0.3058746414626386,0.9529214871309966,10,56,1143,152,3,0.7077562835637622,rosy-sweep-13,{'runtime': 640},0.03065134099616858,0.08182349503214494,NaN,NaN
2366,54,1737380714,67.1478237527655,1.5483827900932123,65.31443534644,1.597665209288991,0.1,0.049051356723400864,sgd,0.24096778062054855,0.8370327513075388,10,221,1269,110,6,0.7337368328034702,ruby-sweep-12,{'runtime': 2364},41.72413793103448,27.907656341320862,2.1257975260416666,2.421599559294872
7376,68,1737378340,66.67417121629988,1.1075360823219322,64.76994056278316,1.1545681243247174,0.1,0.06959933250350268,sgd,0.343777341466115,0.9357099903637052,10,8,711,161,3,0.4196815763485165,kind-sweep-11,{'runtime': 7373},40.98850574712644,26.86732904734074,2.1395290599149814,2.668892809139785
766,12,1737370955,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.06677340443923159,sgd,0.28507741560090816,0.963479182713841,10,51,1935,94,6,0.7039419340573,radiant-sweep-10,{'runtime': 764},0.03065134099616858,0.08182349503214494,NaN,NaN
590,12,1737370181,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.06093118890470243,sgd,0.4002284178922336,0.8390622851295139,10,165,707,160,5,0.6104976462399365,avid-sweep-9,{'runtime': 588},0.03065134099616858,0.08182349503214494,NaN,NaN
2873,42,1737369583,64.54446662135074,3.342213767382608,62.982667608795055,3.3518535049131626,1.0,0.06983387299197875,sgd,0.17951800006090643,0.8290078676518713,10,11,671,169,1,0.5853881356925988,colorful-sweep-8,{'runtime': 2871},30.1455938697318,25.20748100526008,2.573034040648694,2.6224029462564267
2172,50,1737366704,65.21987608834009,1.578399696784134,62.69587264641091,1.6263198390151514,0.1,0.025562861125511663,sgd,0.4252781868855324,0.8220769720362319,10,146,683,154,1,0.7181450813529348,smooth-sweep-7,{'runtime': 2171},35.01149425287357,27.41087083576856,2.1880208333333333,2.522278866525424
3124,70,1737364524,66.05071632369432,1.4380946699858312,64.27947961261899,1.4983645519578312,0.1,0.013578310571310448,sgd,0.467984930323218,0.8759762039436361,10,97,1450,90,1,0.6918751232617908,lively-sweep-6,{'runtime': 3122},35.23371647509578,27.71478667445938,2.261234085648148,2.582240907485876
707,12,1737361391,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.09809939911880472,sgd,0.29489566447596915,0.9735814284505,10,47,923,102,4,0.6235815169288023,lemon-sweep-5,{'runtime': 706},0.03065134099616858,0.08182349503214494,NaN,NaN
2554,60,1737360680,67.25216585631962,1.1022170231729056,65.3227482439004,1.1717038928952992,0.1,0.008107698379469286,sgd,0.16768751145433292,0.9523521526459408,10,206,1640,85,4,0.43742580359764816,colorful-sweep-4,{'runtime': 2552},34.24521072796935,22.536528345996494,2.491119384765625,3.031040736607143
651,12,1737358116,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.07556061968823326,sgd,0.4044464855428392,0.8527847390976481,10,98,803,117,4,0.6807340845071754,neat-sweep-3,{'runtime': 649},0.03065134099616858,0.08182349503214494,NaN,NaN
1920,40,1737357457,64.86312134423801,1.3205584074321546,63.25283677625837,1.3859624531742902,0.1,0.0017090899373169543,sgd,0.188385570779882,0.9019124377021124,10,76,965,94,1,0.6295411586725828,deep-sweep-2,{'runtime': 1918},33.532567049808435,27.288135593220336,2.4792650799418605,2.9057660398230087
1154,24,1737355532,64.6466439509722,3.588957269676457,62.67509040275988,3.5932595677312777,1.0,0.044523170709410725,sgd,0.32227409101601356,0.9881961076938228,10,106,1513,167,2,0.76224518058989,youthful-sweep-1,{'runtime': 1153},37.97701149425287,26.236119228521332,2.6861454133064515,2.7003279320987654
