_runtime,_step,_timestamp,_wandb,acc_cis_test,acc_trans_test,loss_cis_test,loss_trans_test,train_acc,train_loss,val_acc,val_loss,t,lr,opt,dropout,momentum,patience,batch_size,hidden_dim,num_epochs,num_layers,weight_Clip,name
976,48,1737413705,{'runtime': 975},22.73563218390805,14.301578024547048,2.4756936465992645,2.682384672619047,64.83930883097878,2.022156116869285,62.94941601895341,2.0525164965139444,0.1,0.006937193498409478,sgd,0.4394760471619722,0.8586671055487864,10,48,1474,24,1,0.7867697154139723,absurd-sweep-79
275,12,1737412723,{'runtime': 274},0.03065134099616858,0.08182349503214494,NaN,NaN,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.03271591774436982,sgd,0.1696924061445563,0.8345121116511014,10,206,2023,107,7,0.7460763680366541,glowing-sweep-78
282,12,1737412444,{'runtime': 280},0.03065134099616858,0.08182349503214494,NaN,NaN,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.02907768308191357,sgd,0.34514290056276153,0.8087727045853244,10,60,1586,164,3,0.46891072722415633,zesty-sweep-77
983,46,1737412158,{'runtime': 978},30.122605363984672,17.11864406779661,2.3007433252427183,2.503269675925926,67.10149759060661,1.7865794864967015,65.8173656427948,1.833984375,0.1,0.007183561462666988,sgd,0.12844094065920797,0.886821293939032,10,127,1557,165,7,0.767862071092632,copper-sweep-76
507,24,1737411171,{'runtime': 506},32.758620689655174,22.232612507305667,2.6987347898230087,2.7180769636824325,64.65400418234324,3.55435609626004,62.05993599068955,3.5631197415865383,1.0,0.03727931111069532,sgd,0.4389303756280186,0.8750233885497074,10,116,1453,169,5,0.7217468872171319,glad-sweep-75
268,12,1737410660,{'runtime': 266},0.03065134099616858,0.08182349503214494,NaN,NaN,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.020633046770522457,sgd,0.20274005733051093,0.9597658029489238,10,144,1084,34,6,0.5336280909697428,light-sweep-74
420,12,1737410388,{'runtime': 418},0.03065134099616858,0.08182349503214494,NaN,NaN,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.04218395391000062,sgd,0.21729692029980863,0.868607796220613,10,27,1933,187,5,0.4597887530993003,stellar-sweep-73
272,12,1737409961,{'runtime': 270},0.03065134099616858,0.08182349503214494,NaN,NaN,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.05412637388426775,sgd,0.4974348249547349,0.8070739927609617,10,183,1987,171,6,0.4194760701520713,honest-sweep-72
1167,62,1737409685,{'runtime': 1166},39.532567049808435,27.7323202805377,2.5660196940104165,2.6184895833333335,66.6594507535578,3.276718382136551,64.94866785818198,3.2885107697740112,1.0,0.0941702574112428,sgd,0.28090296381483026,0.8847744592003167,10,136,741,36,3,0.5668668356912725,astral-sweep-71
1273,58,1737408513,{'runtime': 1271},22.850574712643677,14.01519579193454,2.5540030715811968,2.7173777062908497,67.05863506673998,1.662869081439394,65.50147553929922,1.711970839389535,0.1,0.0027554713897111173,sgd,0.14203291589778222,0.8059719534772186,10,56,850,130,4,0.7478514730816437,dandy-sweep-70
142,6,1737407233,{'runtime': 141},14.06896551724138,13.471654003506725,2.727450284090909,2.7397940751445087,58.953721462867634,3.574602011032562,54.71964753314767,3.5879146388319674,1.0,0.018518516990375333,sgd,0.4554418665598649,0.915367304052488,10,99,1851,3,1,0.7097460211219365,devoted-sweep-69
780,42,1737407087,{'runtime': 778},28.942528735632184,24.114552893045,2.712699142156863,2.7310561560150375,62.78017586623429,3.600054307998325,60.61349183257825,3.60589697526738,1.0,0.04488330289025825,sgd,0.4909338996912512,0.8594368024633786,10,129,1584,86,1,0.7613901952046024,rose-sweep-68
570,28,1737406298,{'runtime': 568},19.302681992337163,12.431326709526592,2.6493716032608696,2.6905137624172184,64.07254590403124,3.1721014353108044,60.87119165385096,3.2033092570754715,1.0,0.008361777957642414,sgd,0.4677516633673213,0.8173147369686146,10,114,988,93,4,0.40438555226210793,desert-sweep-67
248,12,1737405724,{'runtime': 246},0.03065134099616858,0.08182349503214494,NaN,NaN,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.048525684288500376,sgd,0.2561099759326622,0.9629245235752858,10,239,1413,180,2,0.48195363262871327,avid-sweep-66
257,12,1737405472,{'runtime': 255},0.03065134099616858,0.08182349503214494,NaN,NaN,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.006089297446265508,sgd,0.4075815369967852,0.882596446738817,10,248,1000,90,7,0.7035245944666264,lunar-sweep-65
257,12,1737405203,{'runtime': 255},0.03065134099616858,0.08182349503214494,NaN,NaN,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.04212223758147278,sgd,0.31793613446031677,0.8374443168441649,10,241,984,115,7,0.7931468381029917,whole-sweep-64
252,12,1737404942,{'runtime': 251},0.03065134099616858,0.08182349503214494,NaN,NaN,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.03817570501560639,sgd,0.2724587534508398,0.9665247547060064,10,243,677,183,5,0.4242142942593088,ruby-sweep-63
629,32,1737404684,{'runtime': 628},25.272030651341,12.478082992402104,2.3110056627516777,2.707331730769231,65.9684549142533,1.2212181919642855,64.72837607548111,1.2713186445027371,0.1,0.05865451292287215,sgd,0.19856730560836955,0.9443661102865168,10,88,1260,92,2,0.6111102203574229,lemon-sweep-62
264,12,1737404047,{'runtime': 262},0.03065134099616858,0.08182349503214494,NaN,NaN,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.07703570926349859,sgd,0.25524510592705396,0.8776654937055581,10,148,1339,119,6,0.7926999794544103,effortless-sweep-61
259,12,1737403779,{'runtime': 258},0.03065134099616858,0.08182349503214494,NaN,NaN,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.003624099026035588,sgd,0.32054847489053107,0.82138364520169,10,130,702,174,4,0.6958779759194937,sleek-sweep-60
1212,68,1737403507,{'runtime': 1211},34.39080459770115,20.724722384570427,2.241064453125,2.5863318810096154,65.57879560637483,1.9645438058035711,62.691716197680705,2.0055516909246576,0.1,0.05830801807634592,sgd,0.46888035356540414,0.8279136874325241,10,165,2005,80,1,0.7804877678531905,deft-sweep-59
1412,70,1737402290,{'runtime': 1411},33.95402298850575,22.1624780829924,2.6272355045180724,2.678863245412844,67.11145555069685,3.3396166424418605,65.63032544993558,3.3505667892156863,1.0,0.08679404368437443,sgd,0.32853522021303316,0.9133050561872168,10,158,1873,119,6,0.5931227264378143,graceful-sweep-58
557,30,1737400870,{'runtime': 556},51.40996168582376,37.89012273524255,1.9342134915865383,2.725288722826087,68.21852093985825,1.1412702098602063,65.87555592501766,1.210662841796875,0.1,0.052768878912343053,sgd,0.4390205974375469,0.933295361477872,10,251,1592,139,1,0.5261180098556018,toasty-sweep-57
7226,114,1737400309,{'runtime': 7224},37.34865900383142,23.646990064289888,2.55199533045977,2.6520773525157786,68.97272817799637,3.1324444625740338,67.6794546739266,3.144915056109726,1.0,0.013217654806581916,sgd,0.22687256594440336,0.8577920438046538,10,6,512,57,4,0.4599015535364891,fancy-sweep-56
1449,80,1737393078,{'runtime': 1448},28.53639846743295,22.045587375803624,2.637221827651515,2.6428733648255816,66.16848002563093,3.3255631087662336,65.09414356373914,3.330029700413223,1.0,0.0951063102119034,sgd,0.3812864280020919,0.8475318286523703,10,200,524,53,2,0.5895475300195765,colorful-sweep-55
354,16,1737391625,{'runtime': 349},37.103448275862064,29.95324371712449,2.46001459478022,2.6443835346638656,63.36033528018669,1.5576184051589776,60.43060808844923,1.652035667782738,0.1,0.05344393147174053,sgd,0.4287388252284068,0.9633179827568416,10,144,2027,37,5,0.4944298839838648,vital-sweep-54
253,12,1737391266,{'runtime': 252},0.03065134099616858,0.08182349503214494,NaN,NaN,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.09830577756550936,sgd,0.30441366809683507,0.925440330617819,10,168,1878,33,3,0.4019288623330313,absurd-sweep-53
72,2,1737391009,{'runtime': 70},17.517241379310345,16.884862653419052,2.7391183035714284,2.802455357142857,50.792956691532694,2.297478243670886,50.924809842470594,2.2150950015169903,0.1,0.02164489688188126,sgd,0.29480234584955467,0.8274473307128238,10,117,970,1,1,0.7501080152781215,summer-sweep-52
1353,74,1737390925,{'runtime': 1351},34.72030651340996,24.085330216247808,2.055224609375,2.411689082278481,67.57082057920691,1.126332639298349,66.11662995136956,1.1767710092905406,0.1,0.06666461782505205,sgd,0.4176473775731728,0.8976466082596862,10,218,727,99,3,0.5686249147393434,lucky-sweep-51
516,18,1737389558,{'runtime': 514},11.701149425287356,10.087668030391583,2.796922782874618,3.1760185455607477,46.1668347974421,2.0907225716991342,39.96009809219003,2.2059476225083055,0.1,0.07310909135997677,sgd,0.4179428764015122,0.83050147709929,10,40,840,142,7,0.66408261276637,major-sweep-50
712,24,1737389037,{'runtime': 711},8.022988505747126,7.597895967270602,2.7477093864889706,2.7978542979691876,33.28946058163146,3.6054752441812137,25.499812959807137,3.629057986802789,1.0,0.06240509816794132,sgd,0.10449351315004814,0.967165030305598,10,48,1917,152,7,0.5933895496523239,dainty-sweep-49
261,12,1737388319,{'runtime': 260},0.03065134099616858,0.08182349503214494,NaN,NaN,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.0013720733560073307,sgd,0.4062075106569505,0.8417182117347849,10,182,731,157,6,0.7752243837835175,fragrant-sweep-48
1225,42,1737388053,{'runtime': 1224},24.0,16.504967855055522,2.4924838362068966,2.7487164004994744,67.30022383762464,1.119718546879262,64.11737811214098,1.2235993960943343,0.1,0.044094574823778,sgd,0.4606881739084384,0.9871132398038056,10,18,1361,64,2,0.45136879933667173,graceful-sweep-47
254,12,1737386824,{'runtime': 252},26.01532567049809,19.117475160724723,2.388671875,2.6569559487951806,48.54938498772573,2.0595160590277777,39.245188910594784,2.106946113782051,0.1,0.06715585730679641,sgd,0.21459107414789244,0.978856178321823,10,207,1086,163,4,0.554283720279964,easy-sweep-46
683,18,1737386563,{'runtime': 682},11.057471264367816,10.204558737580362,3.049383917805466,3.4110717024539876,36.74963523559235,2.515800886018047,29.06188952159275,2.628844895287958,0.1,0.0959666459650089,sgd,0.15810205269207908,0.8338785557349713,10,21,781,9,7,0.6341365424517283,driven-sweep-45
992,54,1737385873,{'runtime': 991},18.068965517241377,9.246054938632378,2.852188974056604,3.359091938405797,66.77591559113482,1.2180975552262931,64.30026185627,1.2933815238402062,0.1,0.041438782522270304,sgd,0.45119326080043687,0.9459831913659555,10,249,1901,63,2,0.6204728403064421,rich-sweep-44
464,24,1737384877,{'runtime': 462},37.58620689655172,28.825248392752776,2.2048594916044775,2.4965154474431817,70.92232358174836,1.0268720346957168,68.3652687144104,1.1187079204776422,0.1,0.024968010793740582,sgd,0.13664084554144815,0.8320753536678132,10,196,1814,185,2,0.5164545550213087,autumn-sweep-43
363,16,1737384401,{'runtime': 361},17.04214559386973,14.073641145528931,2.644842617753623,2.972613087016575,45.48622987301436,2.2096975226151314,38.17282513820192,2.3150144562007875,0.1,0.06136844985983961,sgd,0.16218136056809607,0.9044872084003864,10,95,1773,43,5,0.5647804501001505,solar-sweep-42
258,12,1737384034,{'runtime': 256},0.03065134099616858,0.08182349503214494,NaN,NaN,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.046738563079803445,sgd,0.1029112406044414,0.945783274978681,10,186,1370,12,6,0.6565114714882592,fiery-sweep-41
245,12,1737383769,{'runtime': 243},0.03065134099616858,0.08182349503214494,NaN,NaN,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.03145412443405905,sgd,0.2713531639999303,0.969432640162216,10,216,843,151,2,0.5063825378542003,firm-sweep-40
266,12,1737383520,{'runtime': 264},27.103448275862068,20.420806545879604,2.423348410087719,2.663671875,54.11025626593815,1.9532571517412936,48.33534228355293,2.054771205357143,0.1,0.0446261114865345,sgd,0.2433273571413188,0.929614825945189,10,230,1811,109,6,0.467497557648916,smart-sweep-39
905,46,1737383248,{'runtime': 903},24.544061302681992,17.808299240210403,2.438399465460526,2.757260101010101,68.74282918634806,1.0732297611807635,66.59877800407332,1.128428431919643,0.1,0.011909295143476396,sgd,0.15480596411528907,0.8061180509331197,10,173,1015,114,7,0.562044723666298,charmed-sweep-38
765,42,1737382339,{'runtime': 764},10.390804597701148,8.10052600818235,2.7294077932098766,2.7763671875,63.33219321906214,3.44972689121669,61.03329315432894,3.455405830536913,1.0,0.018770210422713665,sgd,0.37019173293472063,0.9595830347520872,10,162,1567,53,1,0.6422567637249453,smart-sweep-37
596,30,1737381570,{'runtime': 594},30.597701149425287,20.37989479836353,2.353515625,2.596783088235294,65.71647522849189,1.8577625562939368,64.14231680452221,1.9034680278361344,0.1,0.011714172398540147,sgd,0.3450804163795589,0.881393707829742,10,203,1132,134,7,0.7726115227220098,vibrant-sweep-36
248,12,1737380967,{'runtime': 247},0.03065134099616858,0.08182349503214494,NaN,NaN,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.06394108262015032,sgd,0.31072813624498297,0.8538445531447969,10,253,1708,87,3,0.6976582488539367,efficient-sweep-35
851,46,1737380715,{'runtime': 850},21.057471264367816,14.99123319696084,2.4486860795454546,2.529296875,66.10396976243771,2.0117737389207506,64.03009268880669,2.046015625,0.1,0.03852648930869721,sgd,0.3782778174273431,0.8427723070084021,10,241,1394,172,2,0.7927549472289614,lunar-sweep-34
308,14,1737379858,{'runtime': 307},10.061302681992338,9.62594973699591,2.935635653409091,3.2321493459302326,37.01373765537665,2.501048430735931,31.64720063178021,2.6177201704545454,0.1,0.036025835262387895,sgd,0.4580045978932733,0.831613567404846,10,200,1561,78,7,0.6291604296766397,lyric-sweep-33
931,48,1737379542,{'runtime': 926},24.927203065134098,15.680888369374635,2.625157510080645,2.693454649390244,65.9589299089496,3.160798373287671,64.13816035579201,3.178804347826087,1.0,0.0792919150887472,sgd,0.4025885865756401,0.8340327457910885,10,211,1806,166,5,0.4137567738840119,youthful-sweep-32
332,14,1737378607,{'runtime': 331},37.89272030651341,29.760374050263007,2.5345615834497206,2.787608045212766,63.60149109628481,1.5385921203381796,60.18122116463693,1.6380504261363635,0.1,0.0604829045551396,sgd,0.3236090883026972,0.8952969752411346,10,73,696,62,6,0.49746529513624665,glad-sweep-31
1536,72,1737378269,{'runtime': 1535},29.662835249042143,21.268264172998247,2.687163537289916,2.7090657552083335,67.50284667772145,3.511898716517857,66.01271873311443,3.5196159746004567,1.0,0.08717139931454199,sgd,0.16211680643724216,0.8111874744435914,10,55,1552,111,3,0.7066744242575754,northern-sweep-30
1737,80,1737376728,{'runtime': 1735},30.337164750957857,22.06312098188194,2.3063642986334405,2.723312078737745,69.8827991392859,1.0359772283380682,67.36772101916124,1.0996835119437174,0.1,0.04058625622263724,sgd,0.33274218254389576,0.829596685824715,10,42,1801,66,2,0.5486859770962509,eager-sweep-29
358,18,1737374987,{'runtime': 357},38.819923371647505,24.891876095850375,2.2168952338129495,2.4980255293715845,63.616644513813426,1.3993737365871644,61.79392327195645,1.4528884887695312,0.1,0.054905138569984135,sgd,0.3804670333697262,0.878579614135004,10,94,1546,177,1,0.6343104277463043,hopeful-sweep-28
1163,54,1737374623,{'runtime': 1161},35.03448275862069,23.436586791350088,2.5801827566964284,2.664593962585034,66.52566772451954,3.144690466772152,62.417390581487176,3.176691444174758,1.0,0.02697965248808113,sgd,0.3221127870488629,0.8246401517635866,10,117,1826,153,6,0.4545706201551616,generous-sweep-27
361,18,1737373456,{'runtime': 360},35.93103448275862,28.778492109877263,2.2675130208333334,2.4596464512711864,62.299163098397635,1.6297470073482934,59.428903944469845,1.6972892992424242,0.1,0.05601164446206885,sgd,0.20016531326046016,0.9071522848899992,10,146,1707,54,2,0.4874564439928089,likely-sweep-26
256,12,1737373085,{'runtime': 255},0.03065134099616858,0.08182349503214494,NaN,NaN,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.07283030588168629,sgd,0.17054416459621846,0.8473283209591271,10,91,623,24,2,0.7736335443805983,earnest-sweep-25
351,16,1737372821,{'runtime': 350},10.681992337164752,10.286382232612509,2.8119268002717392,3.071516927083333,34.36492027137606,2.828268825417698,25.537220998378984,2.9293292344674557,0.1,0.05324938286552243,sgd,0.320068162233189,0.9197878886751222,10,143,1379,124,7,0.7578592565787838,copper-sweep-24
983,28,1737372464,{'runtime': 982},19.58620689655173,12.87551139684395,2.6958853598071326,3.026874436390122,67.94792419827598,1.0833187067186083,65.97946714327279,1.1397100989048934,0.1,0.03327604420042048,sgd,0.1534796192668645,0.8553384516817055,10,19,1817,193,4,0.4491891753689494,azure-sweep-23
262,12,1737371473,{'runtime': 260},0.03065134099616858,0.08182349503214494,NaN,NaN,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.002029502519191273,sgd,0.33548557956797265,0.980653079704087,10,204,1401,68,7,0.5081991366248594,winter-sweep-22
259,12,1737371197,{'runtime': 258},0.03065134099616858,0.08182349503214494,NaN,NaN,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.032518348042073764,sgd,0.34523002881765996,0.9424991943047508,10,138,982,155,4,0.42390450727468504,leafy-sweep-21
422,20,1737370931,{'runtime': 421},20.704980842911876,15.844535359438924,2.514778645833333,2.8715075476694913,49.32177632689818,2.1186440677966103,43.22291034540089,2.2225032944277108,0.1,0.014560165678116922,sgd,0.31211103462503464,0.9641331043058532,10,145,1247,13,6,0.5537924688283685,quiet-sweep-20
1320,64,1737370505,{'runtime': 1319},33.86206896551724,22.244301578024547,2.578261038557214,2.682395241477273,66.82916902987822,3.152922433349747,65.18142898707345,3.169906081536388,1.0,0.0411705685289244,sgd,0.31177829752843034,0.8909865928156063,10,65,1255,79,3,0.4636514383713722,graceful-sweep-19
285,12,1737369173,{'runtime': 283},0.03065134099616858,0.08182349503214494,NaN,NaN,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.012129556911251171,sgd,0.2900590993735698,0.90744728544446,10,108,1525,134,6,0.6651027119169606,jolly-sweep-18
941,50,1737368884,{'runtime': 940},35.73180076628352,25.16072472238457,2.2639280225409837,2.72626953125,68.62333366526533,1.0676396122685186,67.33031298058938,1.1214480779867255,0.1,0.0006946642599142794,sgd,0.3520498377650554,0.9059077528258414,10,214,1334,183,4,0.45482747163962967,effortless-sweep-17
110,4,1737367930,{'runtime': 109},29.869731800766285,20.502630040911747,2.667788209033614,2.6972280649038463,60.03913911270246,3.415679873511905,58.26094185128227,3.4184949343607305,1.0,0.08705756874129206,sgd,0.45143978662715334,0.8709795323018115,10,110,1301,2,2,0.6036568031394243,comfy-sweep-16
1262,66,1737367809,{'runtime': 1261},14.314176245210728,12.39041496201052,2.665377604166667,2.7425939879441623,65.8931207813968,3.1634636887947267,63.934494368011975,3.1778894968411553,1.0,0.001751633341110881,sgd,0.1744807759915054,0.9867295316280996,10,87,1441,40,2,0.4600627785232064,misunderstood-sweep-15
257,12,1737366535,{'runtime': 256},0.03065134099616858,0.08182349503214494,NaN,NaN,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.0060881526383851255,sgd,0.2062372962862496,0.890737194864854,10,144,1581,197,3,0.7601589985118937,dauntless-sweep-14
550,28,1737366273,{'runtime': 549},39.83141762452107,29.059029807130333,2.5573278356481484,2.5727332746478875,65.04756008330051,3.1708232386066,63.38584313562492,3.1869405621859297,1.0,0.059943364406597414,sgd,0.42675914942228543,0.9669453729865068,10,121,1288,178,2,0.4862943308280517,chocolate-sweep-13
1332,72,1737365719,{'runtime': 1331},16.942528735632184,12.659263588544713,2.641568644662921,2.66416266025641,66.24944257071233,3.1471105677480917,64.76994056278316,3.1637885861280486,1.0,0.07756971834504617,sgd,0.12208644247160892,0.9196479157827588,10,147,690,164,2,0.40775287194975207,likely-sweep-12
1344,58,1737364382,{'runtime': 1344},22.245210727969347,13.202805376972533,2.624932650862069,2.6703610944976077,66.14250273843902,3.159374514665424,64.89879047341951,3.17308613713799,1.0,0.035111858577126585,sgd,0.4762588596903,0.9889763458075156,10,41,1135,122,3,0.4084811740853954,amber-sweep-11
1250,66,1737363024,{'runtime': 1249},36.96551724137931,22.144944476914084,2.137890625,2.4532335069444446,67.5721194435665,1.5000545339968976,66.17066378486221,1.5543877629950495,0.1,0.04176578560360194,sgd,0.4510744085417141,0.9323383370923412,10,239,1924,94,4,0.7211769941195743,peach-sweep-10
336,10,1737361765,{'runtime': 335},0.03065134099616858,0.08182349503214494,NaN,NaN,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.0552745712560897,sgd,0.4217069202098383,0.8554986746085181,10,22,843,5,4,0.7719989212771177,drawn-sweep-9
263,12,1737361422,{'runtime': 261},0.03065134099616858,0.08182349503214494,NaN,NaN,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.02221698694319596,sgd,0.26032577150623537,0.8245084886166045,10,248,1371,96,7,0.5063365838312014,worldly-sweep-8
943,48,1737361151,{'runtime': 942},33.89272030651341,20.695499707773234,2.582373903508772,2.6516927083333335,65.74375138004338,3.167337710604559,64.44158111309697,3.18040610259434,1.0,0.03476958970460654,sgd,0.2688481550503826,0.9066401214428494,10,229,829,134,6,0.44704620672422374,misunderstood-sweep-7
