_runtime,_step,_timestamp,train_acc,train_loss,val_acc,val_loss,t,lr,opt,dropout,momentum,patience,batch_size,hidden_dim,num_epochs,num_layers,weight_Clip,name,_wandb,acc_cis_test,acc_trans_test,loss_cis_test,loss_trans_test
1246,26,1737431529,65.51255352403548,1.5383888943589432,63.49391080261025,1.5902389171511628,0.1,0.021873638971665887,sgd,0.31256905432991633,0.9065093465746916,10,112,1400,162,6,0.7240176780530311,copper-sweep-34,{'runtime': 1244},39.593869731800766,29.263588544710693,2.2529881143162394,2.497408598856209
2531,52,1737430277,66.78544059643852,1.7816868739893998,65.09830001246935,1.8258957435344827,0.1,0.09369059552086258,sgd,0.4013578111347989,0.9601700432423288,10,83,1375,48,3,0.7718744574459472,dandy-sweep-33,{'runtime': 2530},41.25670498084291,28.375219170075976,2.1315330795094938,2.380897116545894
1084,22,1737427741,50.25739162059306,2.1200844343005296,44.65688515732158,2.2089512711864407,0.1,0.059592450902235895,sgd,0.35727114267239335,0.9623527275543952,10,204,1268,77,3,0.5651613985622537,worthy-sweep-32,{'runtime': 1083},31.86206896551724,23.787258912916425,2.1406402587890625,2.405040922619047
1933,30,1737426652,65.27053179836429,3.1647578125,63.23621098133755,3.1859462360223643,1.0,0.05846031522231735,sgd,0.22769399612260752,0.8250983954490165,10,77,1666,129,6,0.4448267714921213,tough-sweep-31,{'runtime': 1932},27.8544061302682,16.57510227936879,2.6463579963235295,2.7463915358744395
573,12,1737424707,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.04877314173242403,sgd,0.38154366864297873,0.9259468154146224,10,226,1606,105,1,0.4717720602742887,logical-sweep-30,{'runtime': 571},0.03065134099616858,0.08182349503214494,NaN,NaN
1237,26,1737424129,65.1925999367886,1.306173846043578,60.87534810258115,1.3762849506578947,0.1,0.04220385407481007,sgd,0.11523130153403204,0.9741974835150724,10,212,892,69,1,0.5082728767389151,comfy-sweep-29,{'runtime': 1235},44.87356321839081,35.394506136762125,2.2227665070564515,2.567949459876543
866,12,1737422853,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.06639849446935384,sgd,0.4548550550612741,0.832921893633588,10,59,1528,77,7,0.663729941942643,mild-sweep-28,{'runtime': 865},0.03065134099616858,0.08182349503214494,NaN,NaN
3581,74,1737421982,66.78760537037117,1.1602524857954546,64.96529365310279,1.2240261501736112,0.1,0.07547829286011232,sgd,0.1735193634739437,0.9051192137923738,10,168,1401,156,3,0.589541284974207,chocolate-sweep-27,{'runtime': 3579},46.74329501915709,31.472822910578607,1.981395232371795,2.634708180147059
2847,52,1737418387,66.08795043533604,3.42860889962354,64.15062970198264,3.4363419524336285,1.0,0.078709633572496,sgd,0.17186519922619925,0.8964198816883224,10,71,1433,106,2,0.6494518907271817,jumping-sweep-26,{'runtime': 2845},34.980842911877396,23.337229690239624,2.6589143172554346,2.703116895746888
895,14,1737415535,51.336747903416445,2.0951597367689807,45.708466686063424,2.1843365778688524,0.1,0.03896601444603504,sgd,0.3146696698265413,0.8927152060813603,10,79,1464,64,7,0.5617366970751944,fluent-sweep-25,{'runtime': 893},30.28352490421456,21.823495032144944,2.1272060899849397,2.4669183827764978
5430,78,1737414635,68.07521290551628,3.146255322738273,66.53227482439004,3.162583705357143,1.0,0.009767360905089574,sgd,0.444089837824292,0.9278285522434566,10,43,2022,134,5,0.4911871747282149,lyric-sweep-24,{'runtime': 5429},38.720306513409966,29.0239625949737,2.5304276315789473,2.608732137248744
10873,166,1737409199,71.48083525637418,1.1908727926357,70.41855438713164,1.2296108944489466,0.1,0.025171503350481763,sgd,0.3234574750202269,0.9481644481900762,10,39,856,122,5,0.6844529280567125,flowing-sweep-23,{'runtime': 10871},38.35249042145594,28.48626534190532,2.131413246268657,2.442827715689066
2105,34,1737398320,65.56407514363275,3.533324044254215,63.04917078847833,3.539890882084095,1.0,0.0763456349012727,sgd,0.39190107770787475,0.8940583604747427,10,22,1165,155,2,0.7208321725650162,swept-sweep-22,{'runtime': 2104},35.272030651341,24.40093512565751,2.6743114741161618,2.7049626446015425
5617,92,1737396208,68.15011408358626,3.141369751398256,66.43252005486512,3.1568137569006307,1.0,0.09100771043563716,sgd,0.1649575891150009,0.8825155615847036,10,38,730,175,3,0.4276908236571349,ancient-sweep-21,{'runtime': 5615},38.48275862068966,24.856808883693745,2.5712266079215116,2.6693155834257207
810,16,1737390576,41.520796983171046,2.277963384096484,35.400473835155246,2.375518798828125,0.1,0.05784661220905079,sgd,0.1603586262468631,0.8755862526547386,10,189,1441,161,6,0.4272776736420545,playful-sweep-20,{'runtime': 809},14.038314176245212,12.11572180011689,2.58408203125,2.90779532967033
2405,52,1737389757,66.05158223326738,3.3212389823717947,62.47142441497984,3.342736586084906,1.0,0.05264760619915957,sgd,0.36618930012650486,0.9611258834083438,10,228,1030,68,4,0.5943053393849687,fragrant-sweep-19,{'runtime': 2404},41.81609195402299,30.333138515488017,2.630792025862069,2.6931794819078947
1178,22,1737387343,64.575639365981,3.2378046730946526,63.335965750862464,3.2501723345588234,1.0,0.06409705647502086,sgd,0.23437281603294505,0.8116480595656713,10,142,854,11,7,0.5307548901428715,exalted-sweep-18,{'runtime': 1177},40.70498084291187,28.334307422559903,2.5427139945652173,2.621900826446281
2996,52,1737386160,66.35335171947993,3.1535774187853107,64.96113720437259,3.1675668434115525,1.0,0.020214779911980587,sgd,0.13217501248984057,0.9115330949780888,10,87,968,175,6,0.40405708720258815,dazzling-sweep-17,{'runtime': 2994},32.32950191570881,23.021624780829924,2.6344791666666665,2.699694638324873
635,12,1737383155,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.06772687904449305,sgd,0.1748378109133923,0.8015871177764899,10,51,1686,181,1,0.7623140406852358,vital-sweep-16,{'runtime': 634},0.03065134099616858,0.08182349503214494,NaN,NaN
621,12,1737382513,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.06950123972230339,sgd,0.4139277671240624,0.8749517227771956,10,190,907,53,5,0.47495721483272346,sweepy-sweep-15,{'runtime': 620},0.03065134099616858,0.08182349503214494,NaN,NaN
1008,18,1737381877,36.53748739019184,2.5707087862318843,28.58805436634939,2.675246987107623,0.1,0.037145438685237266,sgd,0.11734398453357324,0.8615783463416122,10,108,514,140,7,0.6813893821061623,vocal-sweep-14,{'runtime': 1006},9.63984674329502,8.48626534190532,2.6884523502066116,2.936615566037736
2496,44,1737380863,66.20398231812652,3.590041664840463,64.6327777546864,3.5948773070469797,1.0,0.07112268138140469,sgd,0.31146691685215044,0.9583435392695144,10,81,857,22,5,0.7738502871093876,olive-sweep-13,{'runtime': 2494},39.8007662835249,27.644652250146112,2.695384837962963,2.7192567069575473
697,12,1737378362,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.0967221197239303,sgd,0.4766099241534305,0.8520756733025694,10,38,927,32,2,0.7916733340108271,glad-sweep-12,{'runtime': 695},0.03065134099616858,0.08182349503214494,NaN,NaN
1215,24,1737377661,58.90003506933771,1.857712249625107,53.476869362816416,1.945128393954918,0.1,0.007873450166001317,sgd,0.12495599037563596,0.9579862482129984,10,99,710,36,6,0.4715221050114313,happy-sweep-11,{'runtime': 1213},35.348659003831415,26.440677966101696,2.182750355113636,2.560862987716763
1808,42,1737376440,67.44786141983192,1.139759550805942,64.87385178103828,1.215811434659091,0.1,0.09516042938739938,sgd,0.12415563669529532,0.8107595804841439,10,73,1230,110,1,0.5510880489366751,azure-sweep-10,{'runtime': 1807},40.643678160919535,27.4926943308007,2.1328943348463687,2.716015625
2571,58,1737374628,66.00568902589504,3.5764731595519392,63.80564445737562,3.5829410389957266,1.0,0.03889206612627985,sgd,0.25146027334977117,0.8256899791837651,10,103,1944,155,2,0.7524725493528622,crisp-sweep-9,{'runtime': 2567},28.72030651340996,21.823495032144944,2.6983267716535435,2.72697183757485
2765,66,1737372052,68.55406089942028,1.0911979166666668,67.08092605677709,1.1279421277866242,0.1,0.02575521242573933,sgd,0.4418207574222829,0.9479819898185632,10,154,1201,92,2,0.5716796228231743,dark-sweep-8,{'runtime': 2763},44.804597701149426,30.876680303915837,2.0215647977941176,2.395751953125
3003,74,1737369278,67.08980781137026,3.565565340909091,64.9736065505632,3.571384006076389,1.0,0.08753416500174022,sgd,0.3462744199642259,0.9173600238644688,10,168,1370,82,3,0.7429299792834066,hearty-sweep-7,{'runtime': 3001},33.73946360153256,22.080654587960257,2.6956380208333335,2.722234987745098
633,12,1737366268,44.70474648332475,2.248773949032738,38.71316347312856,2.3413152825342465,0.1,0.060305629975854695,sgd,0.1817446618573766,0.978909013203151,10,55,863,130,4,0.5858478283084202,fancy-sweep-6,{'runtime': 631},22.007662835249043,16.715371127995322,2.3748769038865545,2.676501151842949
1130,12,1737365630,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.030788107180496207,sgd,0.44358203144342534,0.9034427721224384,10,21,1644,144,7,0.7039612227823246,neat-sweep-5,{'runtime': 1128},0.03065134099616858,0.08182349503214494,NaN,NaN
4144,76,1737364493,67.33702499447982,3.4419015189555613,65.95868489962177,3.4491105045180723,1.0,0.07892433830218346,sgd,0.47308955330708946,0.9605828933041984,10,58,1805,168,5,0.6631266911124827,dutiful-sweep-4,{'runtime': 4142},37.854406130268195,24.646405610753945,2.65828125,2.7210143008474574
588,12,1737360341,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.08019322683787637,sgd,0.4207620190994579,0.9884442526659288,10,146,1744,85,5,0.4037796647535819,glamorous-sweep-3,{'runtime': 587},0.03065134099616858,0.08182349503214494,NaN,NaN
552,12,1737359748,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.0790748473116842,sgd,0.26688577624895127,0.834145023091399,10,181,1237,118,3,0.5303981787923739,giddy-sweep-2,{'runtime': 550},0.03065134099616858,0.08182349503214494,NaN,NaN
1359,26,1737359188,68.57744045789298,1.12071247865573,66.12078640009975,1.1794410159658597,0.1,0.08925633462995686,sgd,0.17796798790566465,0.9228154049961744,10,21,830,190,1,0.4946628708565617,wise-sweep-1,{'runtime': 1357},44.50574712643679,34.17884278199883,2.41106373090836,2.8811098063650307
