_runtime,_step,_timestamp,train_acc,train_loss,val_acc,val_loss,t,lr,opt,dropout,momentum,patience,batch_size,hidden_dim,num_epochs,num_layers,weight_Clip,name,_wandb,acc_cis_test,acc_trans_test,loss_cis_test,loss_trans_test
544,12,1737378429,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.0028723509298768327,sgd,0.2626274923655141,0.887686099919949,10,251,1533,95,4,0.5254659816712816,playful-sweep-10,{'runtime': 543},0.03065134099616858,0.08182349503214494,NaN,NaN
6176,142,1737377880,69.3151954141429,3.1316026765819966,68.37358161187082,3.142711672008547,1.0,0.08107139472399039,sgd,0.18838731298673075,0.9510575638311458,10,206,977,179,5,0.4084843476778091,true-sweep-9,{'runtime': 6174},30.061302681992338,18.684979544126243,2.5845947265625,2.66064453125
576,12,1737371700,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.059410771165299386,sgd,0.4156302754840243,0.9339083932726392,10,158,622,147,2,0.5288487294811358,classic-sweep-8,{'runtime': 575},0.03065134099616858,0.08182349503214494,NaN,NaN
522,12,1737371119,62.44506886145879,1.6432751071068548,59.71154245812378,1.7078481820913465,0.1,0.004868425551387501,sgd,0.4485877182999307,0.9698485970845704,10,233,826,6,1,0.6979901865210848,pretty-sweep-7,{'runtime': 520},11.088122605363983,9.842197545295148,2.9870819627192984,3.173168285472973
3598,76,1737370593,67.57904672015101,3.3654349053823993,65.821522091525,3.376825533919598,1.0,0.05096354153397105,sgd,0.30440314579881,0.9081519855355744,10,121,1913,187,4,0.6054486705597519,sage-sweep-6,{'runtime': 3596},23.97701149425287,15.511396843950903,2.6747504340277777,2.719300176056338
2011,44,1737366987,66.6196189131969,3.5926186509365996,64.78656635770398,3.599860235091743,1.0,0.06257698034593895,sgd,0.13220453873537297,0.8315629356642702,10,222,1737,186,7,0.7824079713592639,classic-sweep-5,{'runtime': 2010},36.67432950191571,24.83927527761543,2.700244968220339,2.7342497996794872
1829,42,1737364971,65.8437639357322,3.4944281624863684,64.30857475373041,3.4994913736979165,1.0,0.045501532153102035,sgd,0.34888084061586727,0.8126298920623967,10,252,1650,25,6,0.664313182939444,logical-sweep-4,{'runtime': 1827},26.153256704980844,15.394506136762129,2.6712740384615383,2.7149586397058822
7405,84,1737363138,67.80678093786666,3.494152040108124,66.75672305582111,3.500591782263092,1.0,0.0032913695750782846,sgd,0.44871107032994784,0.9878437859206286,10,15,1436,174,5,0.6946138129806165,generous-sweep-3,{'runtime': 7403},43.195402298850574,29.11747516072472,2.651362697557471,2.6989500027388256
711,12,1737355720,34.3805066436912,2.811284187211094,25.90714493536722,2.9107472324723247,0.1,0.02927428249031721,sgd,0.309274580409274,0.9448034990543742,10,89,901,79,7,0.7553665455813349,eager-sweep-2,{'runtime': 709},8.475095785440613,7.481005260081823,2.693811118197279,2.896949886658031
637,12,1737355003,0.16668759281468237,NaN,0.17041439793840144,NaN,0.01,0.061211879659152896,sgd,0.29016426213244495,0.9559644136408554,10,82,1299,175,3,0.6682881328294581,restful-sweep-1,{'runtime': 636},0.03065134099616858,0.08182349503214494,NaN,NaN
